CODUSU,nro_hogar,ch03,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,cat_ocup,pp03c,pp03i,pp10a,p21,tot_p12,t_vi,itf,ch12,ch13,ch14,pp3e_tot,pp3f_tot,df,rango_edad,adulto_esquiv,ID_hogar,ad_equiv_hogar,ingreso_necesario,pobre
138693  ,1.0,2.0,2.0,47.0,2.0,1.0,5.0,1.0,,340.0,2.0,1.0,1.0,,300.0,,,2380.0,7.0,2.0,03,33.0,0.0,T105,46 a 60 años,0.76,138693  -1.0,5.73,1175.0511000000001,0
138693  ,1.0,3.0,1.0,26.0,5.0,1.0,6.0,1.0,,340.0,2.0,1.0,2.0,,800.0,,,2380.0,8.0,2.0,00,40.0,0.0,T105,18 a 29 años,1.02,138693  -1.0,5.73,1175.0511000000001,0
138693  ,1.0,3.0,2.0,21.0,5.0,1.0,5.0,3.0,3.0,340.0,,,,,,,,2380.0,7.0,2.0,04,0.0,0.0,T105,18 a 29 años,0.76,138693  -1.0,5.73,1175.0511000000001,0
138693  ,1.0,3.0,2.0,17.0,5.0,1.0,5.0,3.0,3.0,340.0,,,,,,,,2380.0,7.0,2.0,00,0.0,0.0,T105,17 años,0.77,138693  -1.0,5.73,1175.0511000000001,0
138693  ,1.0,3.0,2.0,14.0,5.0,1.0,3.0,3.0,3.0,340.0,,,,,,,,2380.0,5.0,2.0,09,0.0,0.0,T105,14 años,0.76,138693  -1.0,5.73,1175.0511000000001,0
138693  ,1.0,3.0,2.0,7.0,5.0,1.0,1.0,4.0,3.0,340.0,,,,,,,,2380.0,3.0,2.0,02,0.0,0.0,T105,7 años,0.66,138693  -1.0,5.73,1175.0511000000001,0
138953  ,1.0,1.0,1.0,34.0,2.0,4.0,3.0,1.0,,60.0,3.0,1.0,2.0,,300.0,,,300.0,4.0,2.0,03,84.0,0.0,T105,30 a 45 años,1.0,138953  -1.0,2.96,607.0072,1
138953  ,1.0,2.0,2.0,36.0,2.0,4.0,5.0,3.0,4.0,60.0,,,,,,,,300.0,7.0,2.0,00,0.0,0.0,T105,30 a 45 años,0.77,138953  -1.0,2.96,607.0072,1
138953  ,1.0,3.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,60.0,,,,,,,,300.0,3.0,2.0,02,0.0,0.0,T105,8 años,0.68,138953  -1.0,2.96,607.0072,1
138953  ,1.0,3.0,2.0,3.0,5.0,4.0,7.0,4.0,5.0,60.0,,,,,,,,300.0,0.0,0.0,  ,0.0,0.0,T105,3 años,0.51,138953  -1.0,2.96,607.0072,1
138953  ,1.0,3.0,1.0,1.0,5.0,4.0,7.0,4.0,5.0,60.0,,,,,,,,300.0,0.0,0.0,  ,0.0,0.0,T105,1 año,,138953  -1.0,2.96,607.0072,1
139100  ,1.0,1.0,1.0,55.0,2.0,1.0,2.0,1.0,,77.77777777777777,3.0,1.0,2.0,,700.0,,,700.0,2.0,1.0,  ,40.0,0.0,T105,46 a 60 años,1.0,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,2.0,2.0,48.0,2.0,1.0,2.0,3.0,4.0,77.77777777777777,,,,,,,,700.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,3.0,2.0,20.0,5.0,4.0,4.0,2.0,,77.77777777777777,,,,1.0,,,,700.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,3.0,2.0,16.0,5.0,1.0,3.0,3.0,3.0,77.77777777777777,,,,,,,,700.0,5.0,2.0,02,0.0,0.0,T105,16 años,0.77,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,3.0,2.0,14.0,5.0,1.0,1.0,3.0,3.0,77.77777777777777,,,,,,,,700.0,3.0,2.0,02,0.0,0.0,T105,14 años,0.76,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,5.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,77.77777777777777,,,,,,,,700.0,3.0,2.0,02,0.0,0.0,T105,8 años,0.68,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,5.0,2.0,6.0,5.0,4.0,1.0,4.0,3.0,77.77777777777777,,,,,,,,700.0,3.0,2.0,00,0.0,0.0,T105,6 años,0.64,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,5.0,2.0,4.0,5.0,4.0,7.0,4.0,5.0,77.77777777777777,,,,,,,,700.0,1.0,2.0,00,0.0,0.0,T105,4 años,0.55,139100  -1.0,6.68,1369.8675999999998,1
139100  ,1.0,3.0,2.0,28.0,5.0,4.0,4.0,2.0,,77.77777777777777,3.0,,,2.0,,,,700.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,139100  -1.0,6.68,1369.8675999999998,1
140680  ,1.0,1.0,1.0,64.0,2.0,1.0,2.0,1.0,,816.6666666666666,3.0,,2.0,,1500.0,,,2450.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.83,140680  -1.0,2.5,512.675,0
140680  ,1.0,2.0,2.0,63.0,2.0,1.0,2.0,3.0,6.0,816.6666666666666,,,,,,,,2450.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,140680  -1.0,2.5,512.675,0
140680  ,1.0,3.0,1.0,35.0,3.0,4.0,6.0,1.0,,816.6666666666666,2.0,1.0,1.0,,200.0,,,2450.0,7.0,1.0,  ,40.0,0.0,T105,30 a 45 años,1.0,140680  -1.0,2.5,512.675,0
141703  ,1.0,1.0,1.0,57.0,2.0,1.0,3.0,1.0,,263.0,3.0,,2.0,,900.0,,,2367.0,4.0,2.0,01,0.0,0.0,T105,46 a 60 años,1.0,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,2.0,2.0,54.0,2.0,1.0,2.0,3.0,4.0,263.0,,,,,,,,2367.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,3.0,1.0,26.0,5.0,4.0,6.0,1.0,,263.0,3.0,1.0,2.0,,150.0,,,2367.0,6.0,1.0,  ,20.0,0.0,T105,18 a 29 años,1.02,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,3.0,2.0,23.0,5.0,4.0,6.0,1.0,,263.0,3.0,1.0,1.0,,350.0,,,2367.0,7.0,1.0,  ,56.0,0.0,T105,18 a 29 años,0.76,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,3.0,2.0,20.0,5.0,1.0,5.0,3.0,3.0,263.0,,,,,,,,2367.0,7.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,3.0,1.0,18.0,5.0,1.0,5.0,3.0,3.0,263.0,,,,,,,,2367.0,7.0,2.0,01,0.0,0.0,T105,18 a 29 años,1.02,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,3.0,2.0,17.0,5.0,1.0,3.0,3.0,3.0,263.0,,,,,,,,2367.0,5.0,2.0,03,0.0,0.0,T105,17 años,0.77,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,7.0,2.0,85.0,4.0,1.0,7.0,3.0,1.0,263.0,,,,,,,442.0,2367.0,0.0,0.0,  ,0.0,0.0,T105,más de 75 años,0.63,141703  -1.0,7.74,1587.2418,0
141703  ,1.0,9.0,1.0,19.0,5.0,4.0,4.0,3.0,7.0,263.0,,,,,,,,2367.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,1.02,141703  -1.0,7.74,1587.2418,0
141734  ,1.0,1.0,1.0,47.0,2.0,4.0,2.0,1.0,,95.625,3.0,1.0,2.0,,150.0,,60.0,765.0,2.0,1.0,  ,30.0,0.0,T105,46 a 60 años,1.0,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,2.0,2.0,45.0,2.0,4.0,2.0,1.0,,95.625,3.0,1.0,2.0,,240.0,,120.0,765.0,2.0,1.0,  ,44.0,0.0,T105,30 a 45 años,0.77,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,3.0,2.0,26.0,5.0,4.0,5.0,3.0,3.0,95.625,,,,,,,,765.0,7.0,2.0,03,0.0,0.0,T105,18 a 29 años,0.76,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,3.0,2.0,23.0,5.0,4.0,5.0,3.0,3.0,95.625,,,,,,,,765.0,6.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,3.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,95.625,,,,,,,,765.0,5.0,2.0,01,0.0,0.0,T105,16 años,0.77,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,3.0,1.0,14.0,5.0,4.0,3.0,3.0,3.0,95.625,,,,,,,,765.0,3.0,2.0,09,0.0,0.0,T105,14 años,0.96,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,3.0,1.0,12.0,5.0,4.0,1.0,3.0,3.0,95.625,,,,,,,,765.0,3.0,2.0,06,0.0,0.0,T105,12 años,0.85,141734  -1.0,6.38,1308.3465999999999,1
141734  ,1.0,3.0,2.0,3.0,5.0,4.0,7.0,4.0,5.0,95.625,,,,,,,,765.0,0.0,0.0,  ,0.0,0.0,T105,3 años,0.51,141734  -1.0,6.38,1308.3465999999999,1
141734  ,2.0,1.0,1.0,27.0,1.0,4.0,6.0,1.0,,100.0,3.0,1.0,2.0,,300.0,,,300.0,7.0,1.0,  ,16.0,0.0,T105,18 a 29 años,1.02,141734  -2.0,2.24,459.3568,1
141734  ,2.0,2.0,2.0,25.0,1.0,4.0,5.0,3.0,4.0,100.0,,,,,,,,300.0,6.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,141734  -2.0,2.24,459.3568,1
141734  ,2.0,3.0,1.0,2.0,5.0,4.0,7.0,4.0,5.0,100.0,,,,,,,,300.0,0.0,0.0,  ,0.0,0.0,T105,2 años,0.46,141734  -2.0,2.24,459.3568,1
141922  ,1.0,1.0,1.0,33.0,2.0,2.0,2.0,1.0,,233.33333333333334,2.0,1.0,2.0,,500.0,,200.0,700.0,2.0,1.0,  ,40.0,0.0,T105,30 a 45 años,1.0,141922  -1.0,2.27,465.5089,0
141922  ,1.0,2.0,2.0,26.0,2.0,2.0,5.0,3.0,3.0,233.33333333333334,,,,,,,,700.0,6.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,141922  -1.0,2.27,465.5089,0
141922  ,1.0,3.0,1.0,3.0,5.0,2.0,7.0,4.0,5.0,233.33333333333334,,,,,,,,700.0,0.0,0.0,  ,0.0,0.0,T105,3 años,0.51,141922  -1.0,2.27,465.5089,0
142095  ,1.0,1.0,1.0,69.0,2.0,1.0,2.0,3.0,1.0,300.0,,,,,,,450.0,900.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.83,142095  -1.0,2.52,516.7764,0
142095  ,1.0,2.0,2.0,71.0,2.0,1.0,2.0,3.0,4.0,300.0,,,,,,,,900.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,142095  -1.0,2.52,516.7764,0
142095  ,1.0,3.0,1.0,28.0,5.0,4.0,4.0,1.0,,300.0,2.0,1.0,2.0,,450.0,,,900.0,4.0,1.0,  ,36.0,0.0,T105,18 a 29 años,1.02,142095  -1.0,2.52,516.7764,0
142399  ,1.0,1.0,2.0,68.0,4.0,1.0,2.0,3.0,1.0,193.33333333333334,,,,,,,300.0,580.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,142399  -1.0,2.69,551.6383,0
142399  ,1.0,3.0,1.0,31.0,5.0,4.0,2.0,1.0,,193.33333333333334,3.0,1.0,2.0,,280.0,,,580.0,2.0,1.0,  ,48.0,0.0,T105,30 a 45 años,1.0,142399  -1.0,2.69,551.6383,0
142399  ,1.0,3.0,1.0,27.0,5.0,4.0,5.0,3.0,3.0,193.33333333333334,,,,,,,,580.0,6.0,2.0,00,0.0,0.0,T105,18 a 29 años,1.02,142399  -1.0,2.69,551.6383,0
142399  ,2.0,1.0,1.0,41.0,2.0,4.0,2.0,1.0,,58.333333333333336,3.0,2.0,1.0,,150.0,200.0,,350.0,2.0,1.0,  ,20.0,24.0,T105,30 a 45 años,1.0,142399  -2.0,4.4399999999999995,910.5107999999999,1
142399  ,2.0,2.0,2.0,38.0,2.0,4.0,2.0,3.0,4.0,58.333333333333336,,,,,,,,350.0,2.0,1.0,  ,0.0,0.0,T105,30 a 45 años,0.77,142399  -2.0,4.4399999999999995,910.5107999999999,1
142399  ,2.0,3.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,58.333333333333336,,,,,,,,350.0,3.0,2.0,06,0.0,0.0,T105,11 años,0.72,142399  -2.0,4.4399999999999995,910.5107999999999,1
142399  ,2.0,3.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,58.333333333333336,,,,,,,,350.0,3.0,2.0,04,0.0,0.0,T105,9 años,0.69,142399  -2.0,4.4399999999999995,910.5107999999999,1
142399  ,2.0,3.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,58.333333333333336,,,,,,,,350.0,3.0,2.0,01,0.0,0.0,T105,7 años,0.66,142399  -2.0,4.4399999999999995,910.5107999999999,1
142399  ,2.0,3.0,1.0,5.0,5.0,4.0,7.0,4.0,5.0,58.333333333333336,,,,,,,,350.0,1.0,2.0,00,0.0,0.0,T105,5 años,0.6,142399  -2.0,4.4399999999999995,910.5107999999999,1
142432  ,1.0,1.0,2.0,49.0,1.0,1.0,5.0,1.0,,266.6666666666667,3.0,1.0,1.0,,400.0,,,800.0,6.0,2.0,03,30.0,0.0,T105,46 a 60 años,0.76,142432  -1.0,2.7800000000000002,570.0946,0
142432  ,1.0,2.0,1.0,41.0,1.0,1.0,4.0,1.0,,266.6666666666667,3.0,1.0,1.0,,400.0,,,800.0,4.0,1.0,  ,30.0,0.0,T105,30 a 45 años,1.0,142432  -1.0,2.7800000000000002,570.0946,0
142432  ,1.0,3.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,266.6666666666667,,,,,,,,800.0,6.0,2.0,02,0.0,0.0,T105,18 a 29 años,1.02,142432  -1.0,2.7800000000000002,570.0946,0
142644  ,1.0,1.0,1.0,69.0,2.0,1.0,2.0,3.0,1.0,151.11111111111111,,,,,,,280.0,1360.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.83,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,2.0,2.0,59.0,2.0,1.0,2.0,3.0,4.0,151.11111111111111,,,,,,,,1360.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,3.0,2.0,38.0,5.0,2.0,4.0,1.0,,151.11111111111111,2.0,1.0,2.0,,500.0,,,1360.0,4.0,1.0,  ,48.0,0.0,T105,30 a 45 años,0.77,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,3.0,2.0,32.0,2.0,1.0,2.0,3.0,4.0,151.11111111111111,,,,,,,,1360.0,2.0,1.0,  ,0.0,0.0,T105,30 a 45 años,0.77,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,4.0,1.0,38.0,2.0,1.0,2.0,1.0,,151.11111111111111,3.0,1.0,2.0,,580.0,,,1360.0,2.0,1.0,  ,44.0,0.0,T105,30 a 45 años,1.0,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,5.0,1.0,20.0,5.0,2.0,5.0,3.0,3.0,151.11111111111111,,,,,,,,1360.0,6.0,2.0,00,0.0,0.0,T105,18 a 29 años,1.02,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,5.0,2.0,6.0,5.0,1.0,1.0,4.0,3.0,151.11111111111111,,,,,,,,1360.0,3.0,2.0,00,0.0,0.0,T105,6 años,0.64,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,5.0,2.0,3.0,5.0,2.0,7.0,4.0,5.0,151.11111111111111,,,,,,,,1360.0,0.0,0.0,  ,0.0,0.0,T105,3 años,0.51,142644  -1.0,6.65,1363.7155,1
142644  ,1.0,5.0,1.0,0.0,5.0,1.0,7.0,4.0,5.0,151.11111111111111,,,,,,,,1360.0,0.0,0.0,  ,0.0,0.0,T105,Menor de 1 año,0.35,142644  -1.0,6.65,1363.7155,1
143746  ,1.0,1.0,1.0,64.0,2.0,1.0,4.0,1.0,,500.0,2.0,1.0,2.0,,300.0,,,1500.0,4.0,1.0,  ,24.0,0.0,T105,61 a 75 años,0.83,143746  -1.0,2.49,510.6243,0
143746  ,1.0,2.0,2.0,58.0,2.0,1.0,6.0,1.0,,500.0,3.0,,2.0,,1200.0,,,1500.0,7.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,143746  -1.0,2.49,510.6243,0
143746  ,1.0,3.0,1.0,13.0,5.0,1.0,3.0,3.0,3.0,500.0,,,,,,,,1500.0,3.0,2.0,08,0.0,0.0,T105,13 años,0.9,143746  -1.0,2.49,510.6243,0
143846  ,1.0,1.0,2.0,43.0,3.0,1.0,2.0,1.0,,323.3333333333333,3.0,1.0,2.0,,800.0,,,970.0,2.0,1.0,  ,30.0,0.0,T105,30 a 45 años,0.77,143846  -1.0,2.56,524.9792,0
143846  ,1.0,3.0,1.0,23.0,5.0,4.0,5.0,3.0,3.0,323.3333333333333,,,,,,,,970.0,6.0,2.0,01,0.0,0.0,T105,18 a 29 años,1.02,143846  -1.0,2.56,524.9792,0
143846  ,1.0,3.0,2.0,17.0,5.0,1.0,3.0,3.0,3.0,323.3333333333333,,,,,,,,970.0,5.0,2.0,02,0.0,0.0,T105,17 años,0.77,143846  -1.0,2.56,524.9792,0
144141  ,1.0,1.0,1.0,79.0,4.0,1.0,1.0,3.0,1.0,380.0,,,,,,,380.0,380.0,2.0,2.0,03,0.0,0.0,T105,más de 75 años,0.74,144141  -1.0,0.74,151.7518,0
144628  ,1.0,1.0,1.0,51.0,1.0,4.0,1.0,1.0,,20.0,2.0,1.0,1.0,,100.0,,,100.0,2.0,2.0,02,6.0,0.0,T105,46 a 60 años,1.0,144628  -1.0,4.52,926.9163999999998,1
144628  ,1.0,2.0,2.0,41.0,1.0,4.0,3.0,3.0,4.0,20.0,,,,,,,,100.0,4.0,2.0,01,0.0,0.0,T105,30 a 45 años,0.77,144628  -1.0,4.52,926.9163999999998,1
144628  ,1.0,3.0,1.0,23.0,5.0,4.0,2.0,3.0,7.0,20.0,,,,,,,,100.0,2.0,1.0,  ,0.0,0.0,T105,18 a 29 años,1.02,144628  -1.0,4.52,926.9163999999998,1
144628  ,1.0,3.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,20.0,,,,,,,,100.0,5.0,2.0,02,0.0,0.0,T105,16 años,0.77,144628  -1.0,4.52,926.9163999999998,1
144628  ,1.0,3.0,1.0,14.0,5.0,4.0,3.0,3.0,3.0,20.0,,,,,,,,100.0,3.0,2.0,08,0.0,0.0,T105,14 años,0.96,144628  -1.0,4.52,926.9163999999998,1
144871  ,1.0,1.0,1.0,71.0,2.0,4.0,1.0,3.0,7.0,176.66666666666666,,,,,,,,1060.0,2.0,2.0,05,0.0,0.0,T105,61 a 75 años,0.83,144871  -1.0,4.76,976.1331999999999,0
144871  ,1.0,2.0,2.0,69.0,2.0,4.0,2.0,3.0,4.0,176.66666666666666,,,,,,,,1060.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,144871  -1.0,4.76,976.1331999999999,0
144871  ,1.0,3.0,2.0,21.0,5.0,4.0,2.0,1.0,,176.66666666666666,3.0,1.0,1.0,,100.0,,,1060.0,2.0,1.0,  ,12.0,0.0,T105,18 a 29 años,0.76,144871  -1.0,4.76,976.1331999999999,0
144871  ,1.0,3.0,1.0,28.0,5.0,4.0,2.0,1.0,,176.66666666666666,2.0,1.0,1.0,,160.0,,,1060.0,2.0,1.0,  ,22.0,0.0,T105,18 a 29 años,1.02,144871  -1.0,4.76,976.1331999999999,0
144871  ,1.0,3.0,1.0,25.0,5.0,1.0,2.0,1.0,,176.66666666666666,3.0,1.0,2.0,,800.0,,,1060.0,2.0,1.0,  ,60.0,0.0,T105,18 a 29 años,1.02,144871  -1.0,4.76,976.1331999999999,0
144871  ,1.0,5.0,1.0,2.0,5.0,1.0,7.0,4.0,5.0,176.66666666666666,,,,,,,,1060.0,0.0,0.0,  ,0.0,0.0,T105,2 años,0.46,144871  -1.0,4.76,976.1331999999999,0
145053  ,1.0,1.0,1.0,79.0,2.0,1.0,4.0,3.0,1.0,134.28571428571428,,,,,,,680.0,940.0,4.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.74,145053  -1.0,4.91,1006.8937,1
145053  ,1.0,3.0,2.0,50.0,3.0,4.0,4.0,1.0,,134.28571428571428,2.0,1.0,2.0,,200.0,,,940.0,4.0,1.0,  ,34.0,0.0,T105,46 a 60 años,0.76,145053  -1.0,4.91,1006.8937,1
145053  ,1.0,3.0,1.0,46.0,3.0,1.0,4.0,1.0,,134.28571428571428,2.0,1.0,1.0,,60.0,,,940.0,4.0,1.0,  ,12.0,0.0,T105,46 a 60 años,1.0,145053  -1.0,4.91,1006.8937,1
145053  ,1.0,2.0,2.0,76.0,2.0,1.0,4.0,3.0,4.0,134.28571428571428,,,,,,,,940.0,4.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,145053  -1.0,4.91,1006.8937,1
145053  ,1.0,5.0,2.0,24.0,5.0,4.0,4.0,3.0,4.0,134.28571428571428,,,,,,,,940.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,145053  -1.0,4.91,1006.8937,1
145053  ,1.0,5.0,1.0,22.0,5.0,4.0,5.0,3.0,7.0,134.28571428571428,,,,,,,,940.0,7.0,2.0,00,0.0,0.0,T105,18 a 29 años,1.02,145053  -1.0,4.91,1006.8937,1
145053  ,1.0,9.0,1.0,1.0,5.0,4.0,7.0,4.0,5.0,134.28571428571428,,,,,,,,940.0,0.0,0.0,  ,0.0,0.0,T105,1 año,,145053  -1.0,4.91,1006.8937,1
145791  ,1.0,1.0,2.0,76.0,4.0,1.0,4.0,3.0,1.0,950.0,,,,,,,950.0,950.0,4.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,145791  -1.0,0.63,129.1941,0
145964  ,1.0,1.0,2.0,47.0,3.0,1.0,6.0,1.0,,1250.0,1.0,1.0,2.0,,2500.0,,,2500.0,7.0,1.0,  ,60.0,0.0,T105,46 a 60 años,0.76,145964  -1.0,1.79,367.07529999999997,0
145964  ,1.0,3.0,1.0,16.0,5.0,1.0,3.0,3.0,7.0,1250.0,,,,,,,,2500.0,5.0,2.0,01,0.0,0.0,T105,16 años,1.03,145964  -1.0,1.79,367.07529999999997,0
146004  ,1.0,1.0,1.0,69.0,2.0,1.0,4.0,1.0,,583.3333333333334,3.0,1.0,2.0,,700.0,,,1750.0,4.0,1.0,  ,30.0,0.0,T105,61 a 75 años,0.83,146004  -1.0,2.59,531.1312999999999,0
146004  ,1.0,2.0,2.0,57.0,2.0,1.0,4.0,3.0,1.0,583.3333333333334,,,,,,,350.0,1750.0,4.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,146004  -1.0,2.59,531.1312999999999,0
146004  ,1.0,3.0,1.0,31.0,5.0,1.0,4.0,1.0,,583.3333333333334,3.0,1.0,2.0,,700.0,,,1750.0,4.0,1.0,  ,60.0,0.0,T105,30 a 45 años,1.0,146004  -1.0,2.59,531.1312999999999,0
146451  ,1.0,1.0,1.0,53.0,2.0,4.0,2.0,2.0,,36.5,3.0,,,1.0,,36.0,,146.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,1.0,146451  -1.0,3.54,725.9478,1
146451  ,1.0,3.0,2.0,25.0,5.0,4.0,4.0,1.0,,36.5,2.0,1.0,2.0,,60.0,,,146.0,4.0,1.0,  ,24.0,0.0,T105,18 a 29 años,0.76,146451  -1.0,3.54,725.9478,1
146451  ,1.0,3.0,1.0,21.0,5.0,4.0,2.0,2.0,,36.5,3.0,,,1.0,,50.0,,146.0,2.0,1.0,  ,0.0,0.0,T105,18 a 29 años,1.02,146451  -1.0,3.54,725.9478,1
146451  ,1.0,2.0,2.0,49.0,2.0,4.0,1.0,3.0,6.0,36.5,,,,,,,,146.0,2.0,2.0,03,0.0,0.0,T105,46 a 60 años,0.76,146451  -1.0,3.54,725.9478,1
146453  ,1.0,1.0,1.0,45.0,2.0,1.0,3.0,1.0,,320.0,3.0,1.0,2.0,,800.0,,,1600.0,4.0,2.0,02,56.0,0.0,T105,30 a 45 años,1.0,146453  -1.0,4.0,820.28,0
146453  ,1.0,2.0,2.0,49.0,2.0,1.0,4.0,1.0,,320.0,3.0,1.0,2.0,,800.0,,,1600.0,4.0,1.0,  ,18.0,0.0,T105,46 a 60 años,0.76,146453  -1.0,4.0,820.28,0
146453  ,1.0,3.0,2.0,21.0,5.0,1.0,5.0,3.0,3.0,320.0,,,,,,,,1600.0,6.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,146453  -1.0,4.0,820.28,0
146453  ,1.0,3.0,2.0,19.0,5.0,1.0,4.0,3.0,4.0,320.0,,,,,,,,1600.0,5.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,146453  -1.0,4.0,820.28,0
146453  ,1.0,3.0,2.0,11.0,5.0,1.0,1.0,3.0,3.0,320.0,,,,,,,,1600.0,3.0,2.0,05,0.0,0.0,T105,11 años,0.72,146453  -1.0,4.0,820.28,0
147301  ,1.0,1.0,2.0,66.0,5.0,1.0,5.0,3.0,1.0,800.0,,,,,,,800.0,2400.0,6.0,2.0,03,0.0,0.0,T105,61 a 75 años,0.67,147301  -1.0,2.0100000000000002,412.19070000000005,0
147301  ,1.0,8.0,2.0,67.0,5.0,1.0,4.0,3.0,1.0,800.0,,,,,,,800.0,2400.0,4.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,147301  -1.0,2.0100000000000002,412.19070000000005,0
147301  ,1.0,8.0,2.0,64.0,5.0,1.0,4.0,3.0,1.0,800.0,,,,,,,800.0,2400.0,4.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,147301  -1.0,2.0100000000000002,412.19070000000005,0
147496  ,1.0,1.0,2.0,72.0,4.0,1.0,4.0,3.0,1.0,1053.0,,,,,,,1053.0,1053.0,4.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,147496  -1.0,0.67,137.39690000000002,0
147702  ,1.0,1.0,1.0,26.0,1.0,4.0,1.0,1.0,,56.0,2.0,1.0,1.0,,280.0,,,280.0,2.0,2.0,03,43.0,0.0,T105,18 a 29 años,1.02,147702  -1.0,3.5,717.745,1
147702  ,1.0,2.0,2.0,26.0,1.0,4.0,2.0,3.0,4.0,56.0,,,,,,,,280.0,2.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,147702  -1.0,3.5,717.745,1
147702  ,1.0,3.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,56.0,,,,,,,,280.0,3.0,2.0,02,0.0,0.0,T105,7 años,0.66,147702  -1.0,3.5,717.745,1
147702  ,1.0,3.0,1.0,5.0,5.0,4.0,7.0,4.0,5.0,56.0,,,,,,,,280.0,1.0,2.0,00,0.0,0.0,T105,5 años,0.6,147702  -1.0,3.5,717.745,1
147702  ,1.0,3.0,1.0,2.0,5.0,4.0,7.0,4.0,5.0,56.0,,,,,,,,280.0,0.0,0.0,  ,0.0,0.0,T105,2 años,0.46,147702  -1.0,3.5,717.745,1
147711  ,1.0,1.0,1.0,52.0,2.0,4.0,5.0,1.0,,175.0,3.0,1.0,2.0,,700.0,,,700.0,7.0,2.0,01,60.0,0.0,T105,46 a 60 años,1.0,147711  -1.0,3.36,689.0351999999999,0
