Barrio,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
Florida Belgrano/Oeste,,7.222466023821838,7.665619694551932,6.840096630508322,7.452482454423809,7.5072684691774425,8.612503371220562,7.595889917718538,7.529674950253715,7.426363043190182,7.446751779714824,7.431003422746685,7.628301433730197,7.610471910558233,7.173458444715143,,7.548258726056661,7.830690553574961,7.686262308493239,7.786305682873445,7.455335642026592,7.481101259729462,7.565184376940003,7.449931432632204,7.543744045702134,7.564534815371208,7.495541943884256,7.455394875870844,7.548942720611372,7.556529607999106,7.49170316757709,7.285914936400034,7.585398273006117,7.590852123688581,7.418580902748128,7.446751779714824,7.488573274568163,7.33569324294236,7.516937079424748,7.515744651201776,7.486573273901495,7.295134536985191,7.297952914959513,7.373583536817392,7.29641326877392,7.426363043190182,7.346010209913293,7.24868186595273,7.50475859898918,7.436280479847529,7.28043056426731,7.460450624072986,7.313220387090301,7.343073350239982,7.3481584384515815,7.354042381610556,7.27675070730891,7.371489295214277,7.30721436303009,7.331569525758498,7.384679351072446,7.2709449039420635,7.204376036774678,7.3777589082278725,7.484478322586428,7.286590554015927,7.275924602346604,7.274686723088059,7.338538195074592,7.404260114766435,7.362491436097084,7.359740402725194,7.437014604436966,7.403571404886965,7.337115719008476,7.3900075303040715,7.289369171268121,7.3605646514390894,7.278230447245997,7.372060887113235,7.337173628112795,7.315498295358232
Florida Mitre/Este,7.911057387845922,7.261927092702751,8.111728083308073,,,7.872836175025724,8.16579530457835,7.628553990872592,7.548942720611372,8.067521990803577,7.7693985687970475,8.15207937883164,8.111728083308073,7.78162529497234,7.491340257030556,7.765205510833359,7.894004599463202,7.807238892539911,7.785636562741421,8.063595597557612,7.824046010856292,7.875871078720878,7.735492613514847,7.804814648928405,7.839794367824432,7.767956544205249,7.866658671750951,7.726782705431085,7.8666546436815095,7.732829718130032,7.77525584668686,7.696212639346407,7.751475318021456,7.728735831051967,7.7816504518886065,7.755053139369341,7.7082852205806764,7.7406644019172415,7.702685153852024,7.69105355653638,7.687913836531712,7.684721131425154,7.630604036730577,7.6568817272839835,7.661527081358517,7.696212639346407,7.673223121121708,7.571890539483894,,7.686844889342807,7.600902459542082,7.725311170170603,7.610471910558233,7.630755422691763,7.627006982225732,7.614695781674418,7.677613219110142,7.85183802818595,7.710717325549289,7.652195753929632,7.64099691674396,7.648155344392628,7.671233494431368,7.6359937793533526,7.766268210189481,7.720718921295616,7.696212639346407,7.742950117198097,7.629073336508779,7.784825297703011,7.696212639346407,7.706262975199909,7.6967231039134605,7.72226331654635,7.688679753787288,7.728735831051967,7.730658057284625,7.707398049467178,7.799606186825021,7.641259121315861,7.721256266860499,7.657988032212073
General Paz,7.334273796288134,7.706262975199909,7.919356190660617,7.570443252057374,6.858158337842765,7.569153761227502,7.056790858142625,7.479205524564563,7.543744045702134,6.628041376179533,7.141748846320413,,7.282448728423548,7.70787457909425,7.346010209913293,,7.405157882415987,7.2078598714324755,7.395475156845781,7.33123889259298,7.030890419679251,7.191117690289402,7.101911293423094,7.176933879869359,7.195437351433918,7.07326971745971,7.177324749347177,7.153888348521045,7.023268166103981,7.1308988302963465,7.059305177109338,7.048833877242043,7.07637799141793,7.003065458786462,7.113463768474245,7.195437351433918,6.967474513683759,6.987797986655673,6.982067311946689,7.00699041943041,7.036995068429906,6.9532176530588945,7.047517221357296,6.969630682700225,6.948118324040976,6.994766655971767,6.96234346926654,6.907755278982137,7.277115382448185,,,7.1308988302963465,7.104819117513295,7.1308988302963465,7.067075856471208,7.2206276002624765,7.070274208479912,7.149895330987002,7.0946851633285535,7.063834599715801,7.043887453306717,7.108425974444288,7.09755314304701,7.24422751560335,7.098109007473356,7.045537020749247,7.121857576520965,7.14232752611997,7.1441440570463675,7.1927742340144345,7.24422751560335,7.06494086250455,7.2859466639406865,7.237822369606089,7.237234480112379,7.182192124683898,7.242858640997307,7.274686723088059,7.231994947167715,7.275480059107454,7.212828722564199,7.227042690849249
Haedo Norte,7.483119423885699,,7.140560741208084,7.343073350239982,6.753604599154879,,,,7.003065458786462,,7.454298985350207,7.824046010856292,7.26954532358764,7.367287608360577,7.396990270155761,,,,7.231994947167715,7.27399967393702,7.558342845123287,7.322189057073062,7.381848893479398,7.618455618789672,7.543744045702134,7.679020238806034,7.313220387090301,7.611484568872619,7.267129279890034,7.2858214129021865,7.2228363256220325,7.4673710669175595,7.495541943884256,7.493997542032882,7.413690917453936,7.322560218366079,7.454298985350207,7.405186165644237,7.146984968047971,7.270660772671506,7.192879801100533,7.243339415902723,7.363992712463725,7.269257263669186,7.264430222920869,7.250245587928913,7.170162928338678,7.318918408204939,,,7.218535870434453,6.944419263353728,7.172863029395379,7.189578096985807,7.239532671299142,7.461140517166924,7.290747531238243,7.115394643760381,7.264430222920869,7.2276066343673095,6.808909444345504,7.479205524564563,7.359740402725194,7.518639888833361,7.318497444191145,7.388727939598446,7.136596851410984,7.347446597319655,7.1566513263987614,7.239532671299142,7.359740402725194,7.28852777449993,7.167266474467222,7.4815557019095165,7.313220387090301,7.297413769107504,7.3906406735509,7.418580902748128,7.280159524829413,7.27399967393702,7.30505707645114,7.346937861889561
Haedo Sur,7.432483807917119,7.018980914092362,7.536363938404511,7.29641326877392,7.708533123734448,,,7.992944547318106,8.17544389769418,8.099457990716258,7.444556389151389,,8.006367567650246,7.600902459542082,7.646512970794134,,7.824046010856292,,7.313220387090301,7.4041921652960285,7.57220512823314,7.5865137220899825,7.487573774235079,7.354042381610556,7.578923552823307,7.527877324527193,7.513891082552453,7.596151856783485,7.568467183788928,7.4795416025378145,7.307141341013919,7.441053758600186,7.536363938404511,7.483199778564436,7.56363106474485,7.363864119909056,7.509930681336356,7.416077772530009,7.4888974011655876,7.276179115409953,7.338538195074592,7.347453558732544,7.1441440570463675,7.490554402373217,7.453948046585419,7.406746445101125,7.2850495101236055,7.610443307390076,,,7.503705948092383,,7.213136928533319,7.487573774235079,7.33061212980217,7.29641326877392,7.486492108364338,7.39173365271194,7.421854228093097,7.422919304346726,7.6637033607811125,7.2850495101236055,7.202872329921436,7.45612797534338,7.252595765273867,7.52294091807237,7.34738000907904,7.583710059001709,7.509335266016592,7.234305118697472,7.256061973250353,7.226209010100671,7.362151010561882,7.54795560613234,7.385791079925137,7.536363938404511,7.256061973250353,7.257741234770073,7.335199293809077,7.2301837841922785,7.3685704821734666,7.446751779714824
Haras Del Sur,,7.17999616694554,,,3.506557897319982,,,,7.488539491355038,,,,,,,,7.468842737529016,7.310993211915611,,4.1588830833596715,,3.7778418239621265,7.205006802450069,7.205006802450069,6.522909458076708,4.1588830833596715,3.689485882326541,7.205006802450069,7.003065458786462,3.481240089335692,6.146273121767001,3.485938610117246,3.4011973816621555,3.5269129159621424,7.287244900687041,6.9010662908313405,6.638422345198553,7.182192124683898,3.6635616461296463,,3.6635616461296463,6.863303516411303,3.357345499133306,6.783702630312158,6.936742815855389,7.0431599159883405,7.067419016565703,3.2188758248682006,,,,,,,6.907755278982137,7.090076835776092,6.551080335043404,6.725433722188183,5.180980659843494,6.839030863877474,6.624081227927895,4.603565678830245,6.992076005427075,3.571096418457553,5.139991315310298,4.297861435657001,6.968379900798572,3.2300135692786567,4.005335182569798,4.170395248626099,6.711147035966155,3.6470979200989815,3.7612001156935624,3.6566101935451507,3.761470459036185,3.4720717212488124,5.1340653330620185,4.072583070440588,3.248304635559013,3.912023005428146,3.5553480614894135,4.056698070204385
Haras Santa Maria,,,,,7.295520809990901,7.157101202690371,,7.248262490815529,,,,7.269735275150563,4.065951487720882,7.345396633055525,7.600902459542082,7.330388190712667,7.294528254078148,7.298621587669149,7.173458444715143,7.2228363256220325,7.051596315208028,7.079073762431761,7.22835416644706,7.127859307258156,7.1308988302963465,5.903334323179548,7.111354234223376,7.090076835776092,7.091328400885151,7.1308988302963465,7.095807510485077,7.1104742462643,6.929814997046869,7.036504261726445,7.15725086204163,7.231994947167715,7.121329379280196,7.10758084810351,7.24422751560335,7.154615356913663,7.2078598714324755,7.256061973250353,6.907755278982137,7.159069707263043,7.110696122978827,7.223989253362359,7.035721966050738,7.231994947167715,7.206151476002774,,7.093415737041607,6.905576626297659,7.095114629806049,7.111096203000167,7.067719928674815,7.090076835776092,6.990591284561286,5.991464547107982,7.110950581796691,7.034049004306429,7.097624041411475,6.907755278982137,7.067087317551393,6.859746059795777,7.113336496220667,7.116578776521599,7.154319104504445,7.182858569227058,7.226689894938023,7.172284046459201,7.1428750213430625,7.116847076840696,7.095828220243,7.1733351571173225,7.148917335799025,7.211437692780359,7.123463851808829,7.0291161359864045,7.1891677384203225,7.0449359203610324,7.233177679416765,6.8143115324676415
La Barra,,,,,,,,,,,7.55324736963992,4.315577012094654,,,,7.855979057959301,,7.72790215030339,4.696346066653962,7.217910207285977,12.670378253661271,7.574926973138822,7.992616396037422,7.632224930671123,7.2078598714324755,7.613974541109435,6.345944100483279,7.567000907866401,7.687634155366416,7.684017366252589,7.317998580450411,7.588781099009737,7.737590629005336,7.7621732667056,7.755053139369341,7.687758671640157,8.040959012419865,7.712139292797894,8.096152871522602,7.680945167215619,7.2850495101236055,7.884599181985488,7.712139292797894,7.7440033031827555,7.7406644019172415,7.762170607138205,7.708611223033976,7.783224016336037,,,,,,,7.7009859180990645,7.738103581055567,7.856761500816588,7.807238892539911,7.773180637052668,7.888584531993863,8.011999163789602,7.765205510833359,7.585634987411294,8.049852679589986,7.66686042733388,4.917315730618246,7.888584531993863,7.937374696163295,8.152971041842122,7.78044237337416,7.929406526514119,7.943589300655365,7.665440980679653,7.882314918980268,7.84730287302056,7.829109312812839,7.485195651830112,7.703418023067678,7.743004800853166,7.907196379188463,8.036445820717692,7.680945167215619
La Florida,,7.200578750934337,7.024676617041039,,6.382632350515322,,6.802394763324311,5.278514739251857,,,6.497855573806107,7.145713916081488,,,7.313220387090301,7.469400151144341,7.264430222920869,7.24422751560335,7.170119543449628,6.907755278982137,6.8277125713086,6.8749654561591464,6.774223886357614,7.215640058751437,6.9385269376488905,6.753194077137312,6.884224781571943,6.918337388312674,6.884940601215965,6.687978743758599,6.828686755506444,6.871387634811263,6.902057257867499,6.762647318528617,6.820743901992508,6.700115914203892,6.701903224777988,7.077976428842004,6.907755278982137,6.907755278982137,6.653974758206037,6.649682886360342,6.849486370858162,6.688701712919452,6.796823718274855,6.691300715818724,6.6458488009923835,6.753604599154879,,6.445781470245074,,6.740701194318971,6.54003049885682,6.58339605243483,6.691300715818724,6.725433722188183,6.815013227283522,6.309918278226516,6.648741101399928,6.650210300950595,6.557229098948607,6.286898712827746,6.558249128975966,6.753604599154879,6.620073206530356,6.641589364488659,6.379645229492969,6.843216757844566,6.711044984736083,6.660895201050611,6.899723107284872,6.745236349484363,6.859603604674895,6.900121542916743,6.818963807104623,6.636602508481567,6.734129429155736,6.628852894182402,6.745236349484363,6.674781380773901,6.71612480358356,6.625659856829419
La Horqueta,,,,,,,,7.247900920969659,,,,,,,,,7.379988563555142,,7.968567742945277,7.8219697829118795,7.606133508959635,7.5346530740008815,7.4524824544238095,7.4524824544238095,7.559714901135468,7.5883236773352225,7.449352561414881,7.434945114640368,7.5267944873883605,7.5186643613051105,7.402832545779988,7.5468352382718065,7.47122463623355,7.384345545496064,7.567000907866401,7.47122463623355,7.379988563555142,7.570443252057374,7.718685495198466,7.58947376371846,7.333839674293037,7.444556389151389,7.18973933031928,7.365952395640884,7.246529012591629,7.384084467004652,7.344897243743872,7.191261980023437,,,,,,7.344897243743872,7.64057197032772,,7.259153165820026,7.262912771073292,7.314700772260736,7.220326640197605,7.404302230785105,7.259153165820026,7.27931883541462,7.404302230785105,7.344897243743872,7.355780001509097,7.372457299584282,7.3137951658637945,,7.6336922823650735,7.544812992891039,7.295928889980241,7.568699319047448,7.497361780601242,7.520859751868546,7.536363938404511,7.364652560722572,7.4673710669175595,7.3645136814778525,7.425698370516992,7.617863230482323,7.452321495783055
La Lomada De Pilar,,,,,5.544217904984863,,,,,,,7.252595765273867,,,7.8404409222677875,5.305877251355977,7.580767551133026,7.4998063426707136,5.781930426789143,5.727051101595555,7.567566039274491,7.572997821482257,7.345852327640512,7.636529637185234,7.457801615901409,7.591893206790743,7.5516314105352995,7.600902459542082,7.449352561414881,7.575584651557793,7.425406867818528,7.578429603690024,7.513891082552453,7.511495871826498,7.438383530044307,7.6147915717027495,7.57228365423643,7.631534463156587,7.581459190946903,7.575584651557793,7.488573274568163,7.63864278752493,7.514947049154024,7.488573274568163,7.6761258807796695,7.513891082552453,7.530284892328129,7.5758275676993465,,,,7.57228365423643,7.495541943884256,7.600902459542082,7.600902459542082,7.677617377122944,7.651604562662045,7.599901458206746,7.64636483361884,7.600902459542082,7.518722292911186,7.655207804399624,7.528581797962456,7.721744489157059,7.600902459542082,7.600902459542082,7.709354167769582,7.600902459542082,7.677210652605407,7.567340280568626,7.527589926910615,7.442111400158322,7.6795233957405475,7.4833466707904375,7.6348040112177635,7.600902459542082,7.673985316280559,7.627516108060172,7.712078252601724,7.6769946907289395,7.731523002514532,7.669895331029034
La Lucila Libertador / Rio,,8.209966522891486,,,,,7.590245165068095,,,,8.863697851642616,,,7.944673998644907,,8.411832675758411,7.810501785748535,,8.448200319929287,8.345342934489578,7.9509803482190735,,8.421883011611913,8.081330606123702,8.105338285209301,,8.28835161898739,8.11423121352619,8.146129510025405,8.697588652053094,8.109261990812879,8.097339345855973,8.283578340234733,8.697588652053094,7.947781206987463,8.411832675758411,8.020756305102346,8.298939625396219,8.381061017091657,8.331476045621145,8.298939625396219,8.383661798791715,8.062457034301291,8.05606723620252,8.425625997890746,8.241262135499975,8.658219301136093,8.070340851389766,,,,,,8.418753118602984,8.331476045621145,,7.819817674746771,8.16935719614471,7.970649485048168,8.418753118602984,,7.824046010856292,8.160518247477505,8.07274263659512,8.160518247477505,8.150948796461355,7.970649485048168,8.041523824634824,8.369489347703603,8.364225435035673,7.948444919917542,8.331476045621145,8.1886891244442,8.160518247477505,8.474021019551028,8.504686172955154,7.977740648721066,8.351678752938664,8.1886891244442,8.193095295067398,8.24075038496956,8.066799918747142
La Lucila-Vias/Maipu,7.467926776851282,,,,,,7.86971604768948,,,7.17741884593124,7.872836175025724,,,8.334871634622283,8.038300614753256,,7.838574111419202,7.611772131778986,7.886349894192447,7.661527081358517,7.824046010856292,7.7143470935998675,7.7440033031827555,7.857947562531973,7.353066295637501,7.8049978158855975,7.8049978158855975,7.904368399695125,7.911057387845922,7.818265599655755,7.803843303538772,7.630755422691763,7.834517310723587,7.74993803870257,8.093233500671909,7.748386448011152,8.006367567650246,8.041458887461516,7.762045435025898,7.755053139369341,7.696212639346407,7.669895331029034,7.824046010856292,7.680945167215619,7.824046010856292,7.670635797556757,7.734918230960285,7.630228218388192,,,,,,,7.585681946791464,,7.630755422691763,7.72396255229931,8.0870540751958,7.685047136049636,7.690514618231769,7.771286039994129,7.844248718173811,7.803843303538772,8.110496556058827,7.600902459542082,7.838574111419202,8.065075168477025,7.723666644335454,7.7950584739830395,7.777833167701161,7.555782024261613,8.106212902619962,7.864209292585077,7.879615862011103,7.84959908528091,7.698882867902286,7.762170607138205,7.772894855953204,7.684287031435318,7.777833167701161,7.754558634710998
